source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,2.575766756,0.0008374441281827936,0.01490274989527866,-8.006869560447551,-0.008523858084946058,-0.00845529412039135,0.004595437222047783,0.9999173634863151,0.001174006913874652,0.0020208540443224406,0.9290589344435018,0.0,0.0,0.0
mpu,2.576144561,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.315,0.145,2.325
cmd_pose,2.599374828,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.626355094,0.00010498188251309518,0.015620594561709914,-7.9634684154204916,-0.00913128439673917,-0.008455592617483878,0.00854996691096514,0.9998860038347244,0.0005365195461511668,0.00010560622741297393,0.8907916807874156,0.0,0.0,0.0
odom,2.676052119,-0.0006163568207886091,0.016217564411543775,-7.923160450999569,-0.009668756749415636,-0.008441779011404459,0.011028780334354636,0.9998567985038557,-0.0002921045384962734,-0.0020689288980275224,0.8373172910276491,0.0,0.0,0.0
mpu,2.676370325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.325,0.14,2.1
cmd_pose,2.699771927,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.72670723,-0.00135130771251335,0.01670361745432409,-7.884519826390158,-0.010130968408195986,-0.008413846843411394,0.011993972226680517,0.9998413450596216,-0.0011676472943720141,-0.004314438611969437,0.7896811292890481,0.0,0.0,0.0
odom,2.777194943,-0.002071502067393465,0.017044705898479687,-7.848788734013602,-0.010518143700050579,-0.008372789248111441,0.011450160631422603,0.9998440672799066,-0.0020210510741009145,-0.006636209558816358,0.7438724299705604,0.0,0.0,0.0
mpu,2.777685052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34,0.135,1.635
cmd_pose,2.799669796,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.827002424,-0.002784732386635644,0.01724578584047073,-7.814903999518147,-0.01081238066559912,-0.008318872800712676,0.009233111988986948,0.999864310005446,-0.0027197262053662826,-0.009054600813806967,0.6962620846644648,0.0,0.0,0.0
odom,2.878332324,-0.003461023852315884,0.017272985940039995,-7.784106187470073,-0.011021089169058165,-0.008254194129042488,0.005430235036306815,0.9998904522097699,-0.0032134656299790862,-0.01156300958313738,0.6468667517645746,0.0,0.0,0.0
mpu,2.879349359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.375,0.13,1.6500000000000001
cmd_pose,2.899107876,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.926909467,-0.004103362724685695,0.017138256598156466,-7.75522487963357,-0.011140327062927679,-0.008179564632752807,9.15075633366803e-05,0.9999044851693163,-0.0034042013609589896,-0.014148518561671288,0.5967599088767022,0.0,0.0,0.0
odom,2.978522819,-0.00468418528984833,0.01682399627773169,-7.729498060520585,-0.011245949645149739,-0.008090407656399073,-0.005759498026032154,0.9998874447171643,-0.0032821663095218222,-0.01666613591131494,0.5459720261313962,0.0,0.0,0.0
mpu,2.980552909,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.075,0.15,2.02
cmd_pose,3.000384145,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.027102788,-0.0052047136757834775,0.01637404719715525,-7.705833296777994,-0.011479088015521357,-0.007966003253264612,-0.009767861042126562,0.9998546705502568,-0.0028709196641900246,-0.018863235914320535,0.49372856314574776,0.0,0.0,0.0
odom,3.077912013,-0.005644106055607705,0.015775449105268104,-7.685388487248632,-0.011819378005416738,-0.007807423670154581,-0.012044338029374714,0.9998271252374752,-0.002273988305538201,-0.020753697990362172,0.44082963384416046,0.0,0.0,0.0
mpu,3.078266051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07,0.18,2.645
cmd_pose,3.099734833,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.12778947,-0.006006499924448763,0.015072504273442826,-7.667186358718148,-0.012249171261767527,-0.007615130782200825,-0.01275447094431192,0.9998146283474255,-0.0015744900359651193,-0.02229095742319883,0.38612448484028083,0.0,0.0,0.0
mpu,3.179514031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.155,3.485
odom,3.181242162,-0.006278129978508884,0.014254139687902062,-7.652257604186506,-0.01276792459270274,-0.007390915812176222,-0.011887747661849718,0.9998205018504974,-0.0008226799188225328,-0.023436234933791537,0.3308869772735427,0.0,0.0,0.0
cmd_pose,3.199604274,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.228332861,-0.006468407217587747,0.013364193379523414,-7.639787422005989,-0.013399134902695162,-0.007132975742495998,-0.009267078818783267,0.9998418400382546,-0.00011049349409912636,-0.02415212405207846,0.27349425469218164,0.0,0.0,0.0
odom,3.278241483,-0.006569712507181524,0.01238880772434861,-7.630649770997544,-0.014126677090007528,-0.006845781168337021,-0.005053781554983214,0.9998640065361811,0.0005322334232769359,-0.02446719251266926,0.21551357913667832,0.0,0.0,0.0
mpu,3.278623284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.105,0.135,4.42
cmd_pose,3.299825868,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.328833612,-0.006592987318060428,0.011360453398423486,-7.624213504201384,-0.014941331494667713,-0.006533424537613579,0.00047046692050849647,0.9998669159632467,0.0010748489284683022,-0.024433158925192332,0.15510793279182883,0.0,0.0,0.0
mpu,3.379208109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42,0.125,5.34
odom,3.379887914,-0.006533722109500808,0.010255583311224366,-7.621189331897976,-0.01577672874062361,-0.006210747532587886,0.006361083135399849,0.9998360155878941,0.001545336349647006,-0.02413509107829872,0.09390847103599623,0.0,0.0,0.0
cmd_pose,3.399740376,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.430023692,-0.006397716100588683,0.009086341538858204,-7.621130360199749,-0.01651183883941224,-0.00590436877526679,0.010421631469337306,0.9997919219542756,0.002037097116915081,-0.02370405416748209,0.03007108570216211,0.0,0.0,0.0
